source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
TAM_like_stress (HSP-high/M1-like),tumor_MPR,SPINK1,EGFR,2.85362064350852e-07,6591.66666666667,0.875048512129179,19761,0.535572692715421,13,5.90007284091536,1
TAM_like_regulatory (glucocorticoid-responsive),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CCL13,ACKR1,2.34885857781044e-05,18275,0.71346632351258,54620,0.338197441184202,87,3.55966488418897,118
TAM_like_stress (HSP-high/M1-like),tumor_MPR,LAMA4,ITGA6_ITGB4,3.11960207450082e-05,14983.6666666667,0.769034991274704,44807,0.277917096573315,136,4.24187984808407,8
tumor_MPR,CD8.TEMRA,CX3CL1,CX3CR1,3.25866016209332e-05,7145.33333333333,0.869564301355563,21217,0.348136971060337,80,3.29745425052515,139
TAM_like_stress (HSP-high/M1-like),Ciliated,EREG,ERBB2_ERBB4,4.53521499167068e-05,10511.6666666667,0.828928795942396,31211,0.25835895383302,160,3.18781538385687,164
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_SPP1,CXCL9,FCGR2A,5.21403231945886e-05,945,0.959453023645632,758,0.0736233427022553,1891,3.05683397124818,186
Ciliated,TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),CD24,SIGLEC10,5.28208125657678e-05,1551.33333333333,0.938037414706224,4318,0.248424888466243,177,3.22190196341688,159
TAM_like_MRC1,tumor_MPR,FN1,SDC1,5.38122552417013e-05,1055.66666666667,0.951908012679071,1911,0.195286629688308,315,2.0186108664529,941
Ciliated,TAM_like_SPP1,SLPI,CD4,5.50036277016124e-05,1443.33333333333,0.951817216235413,1925,0.0735266011277957,1899,2.28478660649876,506
TAM_like_stress (HSP-high/M1-like),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),LHB,GPR84,6.21443159912616e-05,19405.6666666667,0.690179518652997,57896,0.291135944142618,129,3.00914636117738,192
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL9,ACKR1,6.87799668611967e-05,9906.33333333333,0.836065768110854,29476,0.426173620948931,41,2.9705159741537,202
Ciliated,Ciliated,TCTN1,TMEM67,7.01474053062762e-05,4432.33333333333,0.901532798166217,13048,0.414954350964483,45,2.96096023690686,204
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_M2 (SIGLEC8+/CCL18+),CXCL9,FCGR2A,7.16138904187957e-05,1075.33333333333,0.958228008658272,918,0.0691914466612974,2102,2.95884557089209,206
TAM_like_stress (HSP-high/M1-like),Ciliated,LAMA4,DAG1,7.64671178659062e-05,14920,0.77044665323878,44535,0.230571862767104,213,4.11678610894358,12
tumor_MPR,TAM_like_regulatory (glucocorticoid-responsive),ARTN,GFRA2,7.86341316945526e-05,14812.3333333333,0.772528442263805,44117,0.317322047206723,104,2.92541692757876,216
Ciliated,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),SLPI,CD4,7.96659535192022e-05,1652.33333333333,0.950211383999684,2178,0.068628025555912,2142,2.18066180541716,637
TAM_like_MRC1,TAM_like_stress (HSP-high/M1-like),FN1,PLAUR,8.30034873595258e-05,1281,0.957139822704689,1082,0.0672459118085959,2208,2.23521559495073,553
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_stress (HSP-high/M1-like),CXCL9,FCGR2A,8.32292446812062e-05,1147.33333333333,0.957640461659128,1012,0.0672028336573831,2210,2.91487770581131,220
Ciliated,TAM_like_M2 (SIGLEC8+/CCL18+),SLPI,CD4,0.000100453463176304,1803,0.949096769496772,2353,0.0655015314904137,2316,2.11420461436731,740
TAM_like_stress (HSP-high/M1-like),TAM_like_stress (HSP-high/M1-like),VEGFA,GRIN2B,0.000106994534388593,15707.1666666667,0.759734755035315,46726.5,0.213275926495214,252,3.28703987360272,143
TAM_like_stress (HSP-high/M1-like),TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),LHB,GPR84,0.000111277377521717,20281.6666666667,0.66907826557643,60392,0.239825413915979,196,2.77686469695518,257
TAM_like_regulatory (glucocorticoid-responsive),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CCL2,ACKR1,0.000116527459925442,16150,0.753375930287771,47974,0.210303769626078,263,2.93315047883733,213
TAM_like_stress (HSP-high/M1-like),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CCL2,ACKR1,0.000119197769652297,16174,0.753037077137767,48041,0.209538438414825,266,2.92691451277302,215
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),CD8.TEX,HLA-C,CD8A,0.000123280916098764,11726.6666666667,0.970334359283099,1,0.0152729772992779,17426,0.82523582023703,17753
TAM_like_MRC1,Ciliated,CXCL5,GRM7,0.000123280916098764,27757.6666666667,0.529271584586242,70336,0.891030304312193,1,0.978204599443367,12936
TAM_like_M2 (SIGLEC8+/CCL18+),tumor_MPR,HGF,SDC1,0.000126466114379115,5281.66666666667,0.892724571417327,15389,0.207698546311131,274,3.08057672221636,182
TAM_like_stress (HSP-high/M1-like),normal_MPR,SPINK1,EGFR,0.000129247056072599,11770.3333333333,0.812941681331398,35032,0.206253704539783,277,5.09802670767249,2
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_lipid (CCL18+/AKR+),CXCL9,FCGR2A,0.000131346495867338,1365.33333333333,0.955820830987484,1271,0.0615464410288313,2573,2.78981591276935,252
TAM_like_stress (HSP-high/M1-like),tumor_MPR,LAMA4,DAG1,0.000133948994383955,15733.3333333333,0.758967430039118,46899,0.202947280333852,282,4.05097160455775,19
TAM_like_stress (HSP-high/M1-like),TAM_like_regulatory (glucocorticoid-responsive),LHB,GPR84,0.000134899436536794,20571,0.66154184717168,61204,0.22412826278001,226,2.70580403215002,283
Ciliated,TAM_like_SPP1,CD59,STAB1,0.000143008205221356,1635,0.947401071990751,2647,0.0674487610215877,2198,3.84062519472816,60
tumor_MPR,TAM_like_M2 (SIGLEC8+/CCL18+),ANGPTL4,SDC3,0.000145575464404431,10221,0.83345175263999,30087,0.199473209440907,294,2.71202915876724,282
normal_MPR,TAM_like_SPP1,SLPI,CD4,0.000149089365614039,2045.66666666667,0.947212186663257,2684,0.0606664194550948,2644,2.07911998471351,809
tumor_MPR,TAM_like_M2 (SIGLEC8+/CCL18+),FGF2,SDC3,0.000162872098780375,5177.33333333333,0.89395342899331,15038,0.195991183582267,311,3.07129457452181,183
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL10,ACKR1,0.000163919690513867,12671.6666666667,0.801749442576072,37667,0.43954025588755,36,2.61619946357942,312
CD8.TEX,tumor_MPR,CCL5,SDC1,0.000164417765255731,1427,0.961128078045676,509,0.108926275227691,999,1.6092191041527,2773
TAM_like_stress (HSP-high/M1-like),TAM_like_regulatory (glucocorticoid-responsive),PSPN,GFRA2,0.000171346588199371,20415.6666666667,0.667215279190072,60614,0.195372293729066,314,2.58638933711331,319
TAM_like_SPP1,tumor_MPR,HGF,SDC1,0.000185574607614761,5662,0.888497981510219,16433,0.190434850265916,332,2.91466983429661,221
TAM_like_MRC1,tumor_MPR,GRN,EGFR,0.000188447923616961,1954.33333333333,0.945908603231584,2902,0.0719786255696431,1978,1.99563409152613,983
TAM_like_MRC1,TAM_like_M2 (SIGLEC8+/CCL18+),AGRP,SDC3,0.000190066258578794,12031.6666666667,0.810340928852958,35613,0.26764760886215,146,2.54421446606942,336
TAM_like_stress (HSP-high/M1-like),tumor_MPR,EREG,EGFR_ERBB2,0.000195756115069842,8016,0.860762139401605,23482,0.18942262398634,341,2.89897532909888,225
TAM_like_stress (HSP-high/M1-like),CD8.TEMRA,LHB,ADRB2,0.000195756115069842,18667.3333333333,0.707353228154633,55541,0.299506655053982,120,2.52915685345707,341
TAM_like_M2 (SIGLEC8+/CCL18+),Ciliated,PSAP,CELSR1,0.000197954409494682,1994.66666666667,0.948635958991635,2426,0.056509552842785,2950,2.20353317045224,608
normal_MPR,CD8.TEMRA,CX3CL1,CX3CR1,0.000198055479713649,10426.6666666667,0.830817428907459,30725,0.188903339401041,343,2.93671136638263,212
normal_MPR,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),SLPI,CD4,0.000206737510766267,2325,0.945461672395009,2993,0.0566246300099408,2938,1.97499518363191,1044
TAM_like_MRC1,TAM_like_stress (HSP-high/M1-like),FN1,C5AR1,0.000207359797170962,1723,0.955858177870994,1263,0.0560214743892094,2996,2.02975191945937,910
TAM_like_stress (HSP-high/M1-like),Ciliated,EREG,ERBB3,0.000208568223518094,6586.33333333333,0.87716610994935,19236,0.18712703321599,352,3.14998123693587,171
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL9,FCGR2A,0.000208608113679062,1633,0.953775485535501,1606,0.0559799676281984,3002,2.66674221719709,291
tumor_MPR,TAM_like_M2 (SIGLEC8+/CCL18+),MXRA5,SIGLEC8,0.000210941185043464,21435.3333333333,0.633969625256686,63887,0.369265533191825,65,2.50091361213739,354
Ciliated,TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),SLPI,CD4,0.000212594149191377,2405.66666666667,0.94532674973771,3021,0.0563294178241802,2967,1.91924089542908,1229
TAM_like_lipid (CCL18+/AKR+),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL8,ACKR1,0.000215727243890245,15304,0.7668369738642,45270,0.202520676952923,284,2.49427662448183,358
TAM_like_lipid (CCL18+/AKR+),TAM_like_stress (HSP-high/M1-like),TG,ASGR1,0.000219351903932185,20339.6666666667,0.668254179455627,60489,0.253281386260522,169,2.47597782375343,361
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),TAM_like_lipid (CCL18+/AKR+),MMP9,EPHB2,0.000220566812196837,9262,0.844636322756248,27418,0.185241288398356,362,4.32688941386468,6
TAM_like_M2 (SIGLEC8+/CCL18+),tumor_MPR,GRN,EGFR,0.000223107545683737,2093.66666666667,0.944975165368018,3070,0.0694200446885685,2092,1.95201578671137,1119
CD8.EM,tumor_MPR,CCL5,SDC1,0.000223325637110815,1588.66666666667,0.960425295176803,632,0.104938285101532,1063,1.57268215846134,3071
TAM_like_SPP1,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CCL13,ACKR1,0.000224231600447395,21091.6666666667,0.64777308121982,62561,0.184491095723933,365,2.51163973935962,349
CD8.TEMRA,tumor_MPR,CCL5,SDC1,0.000234863260117834,1615.66666666667,0.960299319217297,645,0.104246020595885,1079,1.56633980809267,3123
TAM_like_lipid (CCL18+/AKR+),Ciliated,EREG,ERBB2_ERBB4,0.000236664887328487,12760,0.802345057457198,37546,0.181321746617892,375,2.4829442299583,359
TAM_like_M2 (SIGLEC8+/CCL18+),CD8.TEX,HLA-A,CD8A,0.000246558454776981,11022.6666666667,0.970184348649719,2,0.0152478546687381,17454,0.889680364293487,15612
TAM_like_MRC1,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL5,ACKR1,0.000246558454776981,23917,0.547694059259531,69622,0.853657235957172,2,1.71836064207356,2127
tumor_MPR,TAM_like_SPP1,COL4A1,CD93,0.000248140654842748,14636.6666666667,0.77695113570844,43187,0.179367106941459,384,2.53562768410059,339
tumor_MPR,Ciliated,MDK,TSPAN1,0.00025072758906657,2199,0.930162691547576,5994,0.228743078039224,217,2.43520058260588,386
CD8.TPEX,tumor_MPR,XCL1,ADGRV1,0.000252026068850363,9074,0.847136780031946,26810,0.47722784113257,25,2.43305876202195,387
normal_MPR,TAM_like_M2 (SIGLEC8+/CCL18+),SLPI,CD4,0.000253141363519116,2546.33333333333,0.944246965338474,3180,0.0540449758780747,3202,1.90853799258206,1257
Ciliated,TAM_like_regulatory (glucocorticoid-responsive),SLPI,CD4,0.000255520496178432,2604,0.944214693317198,3188,0.0539787735885437,3212,1.86927527586119,1412
TAM_like_regulatory (glucocorticoid-responsive),CD8.TEX,CLEC4G,LAG3,0.000259887119130102,12164.3333333333,0.808899253967765,35986,0.17761696190995,393,3.57877417446614,114
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_regulatory (glucocorticoid-responsive),CXCL9,FCGR2A,0.000261775902508045,1768,0.952856087452151,1755,0.0537141154694557,3238,2.61664464576792,311
TAM_like_stress (HSP-high/M1-like),tumor_MPR,ADM,ACKR3,0.000265194642604411,2278.66666666667,0.929849358279047,6051,0.178877032357703,388,2.42048039316871,397
tumor_MPR,TAM_like_SPP1,COL4A5,CD93,0.000266529875535778,9510.33333333333,0.842882006817039,27854,0.176335893170126,398,2.71932655682119,279
TAM_like_SPP1,TAM_like_SPP1,COL1A2,CD93,0.000271904212736519,17726,0.727332670401437,52443,0.175733656589083,402,2.55212480726767,333
TAM_like_stress (HSP-high/M1-like),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL8,ACKR1,0.000277331994256278,15762.3333333333,0.760836981272125,46541,0.189486302830112,340,2.40747296453542,406
TAM_like_regulatory (glucocorticoid-responsive),tumor_MPR,GRN,EGFR,0.000281152984459682,2328.33333333333,0.943432551814339,3316,0.0654711740840701,2317,1.88469603028894,1352
TAM_like_MRC1,TAM_like_lipid (CCL18+/AKR+),FN1,PLAUR,0.000287043944548963,2208.33333333333,0.951813624985943,1926,0.0526112188957268,3339,1.88208284237204,1360
tumor_MPR,TAM_like_SPP1,FGF2,NRP1,0.000288347866565292,8621,0.854252860265299,25111,0.173526326344241,414,2.53583934822269,338
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),Ciliated,CXCL10,SDC4,0.000293278167660389,1688.66666666667,0.943200517979351,3363,0.0988963708134628,1169,2.2563391620361,534
normal_MPR,Ciliated,MDK,TSPAN1,0.000296750018090418,2350.66666666667,0.928317961871288,6387,0.216260863137251,245,2.38887978343821,420
CD8.CM,tumor_MPR,CCL5,SDC1,0.000317735786455811,1784,0.959502819678954,750,0.100019594773904,1148,1.52761837553109,3454
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),Ciliated,PSAP,CELSR1,0.00032608706459504,2396.33333333333,0.946187837206866,2855,0.0512194487827286,3484,2.05640678748658,850
normal_MPR,TAM_like_MRC1,SCGB3A2,MARCO,0.000326930150527258,1934.66666666667,0.942492410712912,3487,0.193192761386526,321,1.74260668895416,1996
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),TAM_like_regulatory (glucocorticoid-responsive),MMP9,CD44,0.000327211501760132,2072.66666666667,0.942487202059533,3488,0.0603934482840341,2663,3.8087911253625,67
tumor_MPR,TAM_like_SPP1,F12,CD93,0.00033156032191366,15523.6666666667,0.764599538839349,45775,0.166489307369758,444,2.50756924201812,352
TAM_like_regulatory (glucocorticoid-responsive),CD8.TPEX,CLEC4G,LAG3,0.000343590876801607,12614,0.803407705935022,37270,0.165561494238145,452,3.52556909719543,120
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),tumor_MPR,GRN,EGFR,0.000348482422957465,2546,0.942070908992714,3562,0.0622494257223101,2510,1.82977214528724,1566
Ciliated,CD8.TEX,CD59,CD2,0.000348776005438211,2235,0.958128230585326,929,0.0506520679937138,3563,1.70322472024686,2213
TAM_like_stress (HSP-high/M1-like),CD8.TEX,CLEC4G,LAG3,0.000362036971544234,12689,0.802653880549559,37466,0.163990907779558,464,3.34191703381515,137
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),tumor_MPR,GRN,EGFR,0.00036578411716451,2596,0.94182133692001,3620,0.0616838065971611,2562,1.82012955489961,1606
TAM_like_M2 (SIGLEC8+/CCL18+),CD8.TEX,HLA-C,CD8A,0.000369832616080917,12538.6666666667,0.970073681433019,3,0.0149999981869225,17772,0.76912637439275,19841
TAM_like_stress (HSP-high/M1-like),Ciliated,SPINK1,EGFR,0.000369832616080917,15075.3333333333,0.770928269350088,44432,0.123686407748388,791,4.89693662935446,3
TAM_like_stress (HSP-high/M1-like),normal_MPR,LHB,VIPR1,0.000369832616080917,23727.6666666667,0.520735430602479,70617,0.641314696213019,3,2.23119627116274,563
TAM_like_SPP1,Ciliated,IGF1,IGF1R,0.000374601140557736,10768.3333333333,0.827183127886976,31639,0.163344750311196,472,3.00427544448725,194
TAM_like_MRC1,TAM_like_regulatory (glucocorticoid-responsive),FN1,C5AR1,0.000376805899273221,2242.66666666667,0.953323732137444,1679,0.04983755055621,3656,1.87262250833663,1393
TAM_like_MRC1,normal_MPR,FN1,SDC1,0.000380839746646717,2530.33333333333,0.941491155084922,3669,0.12906765906932,730,1.55689395033659,3192
Ciliated,TAM_like_M2 (SIGLEC8+/CCL18+),CP,SLC40A1,0.000380963239054341,2306.66666666667,0.928722725144961,6299,0.162384339830763,476,3.27587626359393,145
TAM_like_MRC1,TAM_like_SPP1,FN1,C5AR1,0.000383649208903747,2264.66666666667,0.953218467518124,1697,0.049602564861505,3678,1.86665167738392,1419
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),TAM_like_stress (HSP-high/M1-like),SEMA6B,PLXNA4,0.000385769814189557,23343,0.553860347150735,69332,0.228498622146191,218,2.31529423816351,479
Ciliated,TAM_like_SPP1,CP,SLC40A1,0.000387378672314997,2315.66666666667,0.928647900344364,6321,0.162017833385709,480,3.27026289658939,146
Ciliated,TAM_like_lipid (CCL18+/AKR+),SLPI,PLSCR1,0.000389941854484845,2953,0.941379707804979,3698,0.0575278600574694,2873,1.68852839902524,2288
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),Ciliated,PSAP,CELSR1,0.000393750266871006,2572,0.945219186032011,3034,0.0493229640556857,3710,2.00366246807966,972
tumor_MPR,TAM_like_SPP1,PGF,NRP1,0.000395472956881132,12261.3333333333,0.809023228903977,35963,0.189987848886212,336,2.31092841506268,485
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),CXCL9,FCGR2A,0.000397583395746482,2044.66666666667,0.950848419835319,2065,0.0492076536184432,3722,2.51700760916653,347
TAM_like_stress (HSP-high/M1-like),tumor_MPR,HSP90AA1,EGFR,0.000407926516898462,2593.33333333333,0.950570471735339,2113,0.0488604935349862,3754,1.75899471704968,1913
TAM_like_lipid (CCL18+/AKR+),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CCL13,ACKR1,0.000413573634560309,21707.6666666667,0.630934290355005,64167,0.159417345970509,496,2.34067789560452,460
TAM_like_lipid (CCL18+/AKR+),TAM_like_stress (HSP-high/M1-like),VEGFA,GRIN2B,0.000430378614402421,17504.8333333333,0.731232149671589,51771.5,0.15789038194161,506,2.84553713245471,237
normal_MPR,TAM_like_SPP1,SFTPA2,CD93,0.000440621479279197,3296.66666666667,0.916984050828658,9133,0.157384532230518,512,2.82270466746406,245
TAM_like_stress (HSP-high/M1-like),Ciliated,PSAP,CELSR1,0.000440715137427497,2669,0.944660565594155,3106,0.0482751034599352,3852,1.97451976359695,1049
Ciliated,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),SLPI,PLSCR1,0.000442777763436973,3109,0.940583750213407,3858,0.0559022105475857,3013,1.65877347080714,2456
TAM_like_SPP1,tumor_MPR,GRN,EGFR,0.000450395776226833,2841,0.940432225313699,3880,0.058666994960995,2791,1.7686994005948,1852
TAM_like_MRC1,TAM_like_SPP1,HLA-DRB5,CD4,0.0004602171487473,1996.33333333333,0.955834358328328,1267,0.0477553202311645,3908,2.07345956911979,814
TAM_like_lipid (CCL18+/AKR+),Ciliated,PSAP,CELSR1,0.000469821992525737,2740,0.944277881736524,3173,0.0475757311990339,3935,1.95506908551486,1112
Ciliated,TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),SLPI,PLSCR1,0.000477746245921512,3237.66666666667,0.939929961728076,3957,0.0546159738587068,3133,1.6352309543444,2623
Ciliated,tumor_MPR,HSP90AA1,EGFR,0.000483199917845081,2825.66666666667,0.949811906894654,2255,0.0473190450442936,3972,1.69742894437785,2250
TAM_like_SPP1,Ciliated,PSAP,CELSR1,0.000484661206930736,2773,0.944111669420313,3204,0.0472765231520461,3976,1.94674762393154,1139
TAM_like_regulatory (glucocorticoid-responsive),Ciliated,PSAP,CELSR1,0.000486858659945963,2777.66666666667,0.944096128297236,3207,0.0472486857482908,3982,1.94597342053607,1144
TAM_like_stress (HSP-high/M1-like),tumor_MPR,ANXA1,EGFR,0.000488694936591242,2387,0.939758898061351,3987,0.0723727639537611,1952,1.92126207420122,1222
CD8.TPEX,CD8.TEX,HLA-C,CD8A,0.000493103400056834,12617.3333333333,0.970048818820787,4,0.0149743377866273,17806,0.76385201171979,20042
Ciliated,normal_MPR,PIP,AQP5,0.000493103400056834,19640.6666666667,0.708318676420519,55401,0.629972862033725,4,1.52008481123312,3517
TAM_like_stress (HSP-high/M1-like),TAM_like_stress (HSP-high/M1-like),SPINK1,EGFR,0.000493103400056834,19352,0.706732214774261,55621,0.0634188095199253,2431,4.7501567719683,4
tumor_MPR,TAM_like_SPP1,FGF2,SDC3,0.000497274300133799,6334.66666666667,0.88160900901249,18128,0.15293776329221,544,2.55615054877704,332
TAM_like_stress (HSP-high/M1-like),CD8.TPEX,CLEC4G,LAG3,0.000499099614219079,13146,0.797027896142176,38751,0.152860286773841,545,3.28871195654443,142
tumor_MPR,TAM_like_M2 (SIGLEC8+/CCL18+),GPC3,CD81,0.000503551647398251,2806,0.939538434983015,4027,0.0663205050392969,2262,1.71767830647392,2129
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),tumor_MPR,MMP9,CD44,0.000513368176629859,2450,0.939392092607472,4053,0.054026037738557,3205,3.69644424187332,92
TAM_like_M2 (SIGLEC8+/CCL18+),CD8.TEX,HLA-DRB3,LAG3,0.000516032712035679,3739.66666666667,0.943382491574238,3330,0.0484267738753794,3829,1.46213189107843,4060
normal_MPR,TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),SLPI,CD4,0.000519855161090571,3383.66666666667,0.940140411073258,3926,0.0464771121875121,4070,1.71357427364383,2155
TAM_like_SPP1,Ciliated,IGF1,INSR,0.000523131424124553,9749,0.840226799110795,28499,0.150047906666356,558,3.02519742414766,190
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),MMP9,CD44,0.000531435671876209,2484.66666666667,0.93912832117306,4100,0.053528763594366,3260,3.68767031408265,94
TAM_like_IFN (PD-L1+/IDO1+/CXCL9+),Ciliated,CXCL9,GRM7,0.000534412613616619,10861.6666666667,0.825649729266275,31987,0.444831479391345,34,2.2303599315235,564
TAM_like_lipid (CCL18+/AKR+),TAM_like_M2 (SIGLEC8+/CCL18+),CXCL8,SDC3,0.000542792428427245,2243.66666666667,0.938979094965985,4129,0.0628164814975482,2468,3.36492840706626,134
TAM_like_lipid (CCL18+/AKR+),tumor_MPR,GRN,EGFR,0.000543976415372465,3095.66666666667,0.938974616863941,4132,0.0557247675786285,3030,1.71854074751189,2125
tumor_MPR,tumor_MPR,ADM,ACKR3,0.000547725300201008,2817.66666666667,0.924533447389278,7336,0.152801957655283,546,2.22404091352663,571
TAM_like_lipid (CCL18+/AKR+),tumor_MPR,DLL1,NOTCH3,0.000549640411840232,10907,0.825786094509722,31961,0.242633130517221,188,2.22330065069335,572
TAM_like_stress (HSP-high/M1-like),normal_MPR,EREG,ERBB3,0.000553480608645903,7798.33333333333,0.864118880659149,22610,0.148401405137762,574,2.93991251644432,211
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),TAM_like_MRC1,MMP9,CD44,0.000553510353652783,2520,0.938816427919432,4156,0.0529492239802253,3305,3.67744489056987,99
Ciliated,tumor_MPR,GSTP1,EGFR,0.000554309838874029,2424,0.938798768221307,4158,0.0781642830259456,1715,1.87183967206419,1399
Ciliated,TAM_like_SPP1,PIP,CD4,0.000567026009786001,7192.66666666667,0.872525597717938,20456,0.153368403519115,541,2.21837796326907,581
tumor_MPR,CD8.TPEX,GPI,NTRK1,0.000568974362660574,8674.33333333334,0.855008083071377,24939,0.158300565788196,502,2.21689941165327,582
tumor_MPR,tumor_MPR,NECTIN1,NECTIN4,0.000572881039161057,6081.66666666667,0.883780743963485,17611,0.401330038465922,50,2.21621652332939,584
TAM_like_MRC1,Ciliated,PSAP,CELSR1,0.000588587622270817,2991.66666666667,0.942938764099801,3411,0.0452403238219821,4242,1.89011761457285,1322
TAM_like_lipid (CCL18+/AKR+),tumor_MPR,CXCL8,SDC1,0.000589837277102974,1833,0.938407593295022,4245,0.123151025430079,795,2.3412492562783,459
TAM_like_MRC1,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CCL18,ACKR1,0.000592613812632544,10787.6666666667,0.827372983408827,31598,0.251932605612523,171,2.21061209256792,594
TAM_like_SPP1,tumor_MPR,IGF1,ITGA6_ITGB4,0.000594605365279904,12743.6666666667,0.803176030862302,37334,0.145416233480168,595,2.64058163485757,302
Ciliated,tumor_MPR,EFEMP1,EGFR,0.000598598437717311,5694.66666666667,0.888605820032717,16414,0.357451946529505,73,2.21039953860225,597
TAM_like_stress (HSP-high/M1-like),TAM_like_resident_M2 (iron metabolism/anti-inflammatory),CXCL3,ACKR1,0.000600599957322297,17126.6666666667,0.73896425047135,50518,0.209924872656636,264,2.21033080597259,598
TAM_like_MRC1,tumor_MPR,S100A4,EGFR,0.0006079438400461,2915,0.938176672273032,4288,0.0726280554811598,1941,1.65017808589683,2516
CD8.TEX,CD8.TEX,HLA-C,CD8A,0.000616370806751,13505.6666666667,0.969774770546702,5,0.0146957211140724,18181,0.706583794510262,22331
TAM_like_resident_M2 (iron metabolism/anti-inflammatory),TAM_like_M2 (SIGLEC8+/CCL18+),MMP9,LRP1,0.000616370806751,2728,0.925883996188549,7006,0.0985863990898489,1173,4.35008832757581,5
TAM_like_MRC1,TAM_like_stress (HSP-high/M1-like),AGRP,MC1R,0.000616370806751,27845.6666666667,0.526083292811852,70435,0.611426226436966,5,0.97212641341048,13097
TAM_like_stress (HSP-high/M1-like),CD8.TEMRA,SPP1,S1PR1,0.000626921992714012,4874.33333333333,0.898641500682492,13814,0.143684237807795,611,2.98304917210029,198
tumor_MPR,TAM_like_SPP1,ANGPTL4,SDC3,0.00062897001377691,11848,0.815517980531789,34407,0.155654891873265,525,2.19688513302248,612
TAM_like_MRC1,TAM_like_MRC1,FN1,C5AR1,0.000633822626157071,2814.66666666667,0.950782804286777,2080,0.0445858483314801,4348,1.73918023119209,2016
TAM_like_MRC1,TAM_like_resident_M2 (iron metabolism/anti-inflammatory),HLA-DRB5,CD4,0.000635135491939431,2308.33333333333,0.954355988799703,1506,0.044573709201637,4351,1.96933476803819,1068
TAM_like_lipid (CCL18+/AKR+),CD8.TEX,HLA-DRB3,LAG3,0.000635135491939431,3920.33333333333,0.942771833425688,3441,0.0473374602787049,3969,1.43442945424812,4351
normal_MPR,TAM_like_regulatory (glucocorticoid-responsive),SLPI,CD4,0.000637327628153618,3641.66666666667,0.938929679210798,4139,0.0445376077496425,4356,1.66360865407594,2430
tumor_MPR,TAM_like_SPP1,ARTN,GFRA2,0.000643399139520155,17739.6666666667,0.728175131974376,52296,0.197432575011172,304,2.19233565887727,619
TAM_like_lipid (CCL18+/AKR+),TAM_like_regulatory (glucocorticoid-responsive),TG,ASGR1,0.000664294384668728,21378.6666666667,0.641098732282552,63211,0.199173098223161,296,2.18354933581493,629
TAM_like_M2 (SIGLEC8+/CCL18+),TAM_like_SPP1,C1QA,CD93,0.000665833957449649,2793,0.937502383870346,4420,0.0488476851176193,3760,2.9742905837588,199
TAM_like_SPP1,TAM_like_SPP1,C1QA,CD93,0.000672635841137123,2806,0.937424348167241,4435,0.0487178175748161,3782,2.97077424654167,201
