source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
tumor_MPR,tumor_MPR,LAMB1,ITGAV_ITGB8,0.0550266925962953,25051.6666666667,0.699974562942877,64668,0.0464242650828883,3109,0.875253146486422,7378
CD8.TEX,CD8.TPEX,FAM3C,CLEC2D,0.0550311921328674,14303.6666666667,0.857197573569111,24209,0.0320342928663395,6326,0.726728437895818,12376
Stress-response,Regulatory,PLAU,ITGAM,0.0550448322845299,19154,0.857170254123413,24211,0.0130929255275581,20609,0.719966835175422,12642
Regulatory,M2-SIGLEC8+,HLA-DQB1,CD4,0.055055684501144,12931,0.938245989929879,3029,0.00991234221919061,28384,0.875225025366639,7380
Resident M2,Stress-response,VEGFB,NRP1,0.0550584746899248,17742,0.857161659007031,24213,0.0141677493281672,18847,0.784859111548086,10166
Ciliated,M2-SIGLEC8+,AFDN,EPHB2,0.0550701831426691,23743,0.713369749793791,61874,0.0290577936558423,7381,1.22059022200367,1974
Stress-response,tumor_MPR,TNF,TRAF2,0.0550701831426691,28080.3333333333,0.660184758014503,71732,0.0358809039595216,5128,0.875197158767259,7381
tumor_MPR,IFN-stimulated,ADAM17,ITGA5,0.0550789425241725,23930.6666666667,0.859321081341414,23607,0.0114002074480093,24216,0.506148103619296,23969
Ciliated,tumor_MPR,COL4A5,SDC1,0.0550846835768661,19492,0.781817570084627,45167,0.0290569427999781,7382,0.937198890355261,5927
normal_MPR,CD8.TEX,HLA-DPB1,LAG3,0.0550994154303652,16375,0.912224635645186,9024,0.0164150023653076,15882,0.502000015107451,24219
MRC1+ M2-like,Monocyte-derived,CD55,ADGRE2,0.055106240859637,16875.3333333333,0.857137277259593,24220,0.0142294646036584,18754,0.86458923116896,7652
CD8.TEX,normal_NMPR,TIGIT,PVR,0.0551136898230894,19399.3333333333,0.770777982610727,48045,0.0492887111990415,2769,0.87510579902236,7384
Resident M2,normal_NMPR,BST1,CAV1,0.0551427032394414,18542.6666666667,0.78795081749699,43471,0.0371738337593727,4771,0.874968023370214,7386
Monocyte-derived,MRC1+ M2-like,HLA-B,CANX,0.0551523525819272,28646.3333333333,0.954425062649881,566,0.00482166428372269,55740,0.427986868080122,29633
M2-SIGLEC8+,IFN-stimulated,APOE,SORL1,0.0551540346478334,13886.6666666667,0.898538893445075,12763,0.0113960890508819,24227,1.00154620754998,4670
tumor_NMPR,IFN-stimulated,ADM2,GPR84,0.0551572126362995,24842.6666666667,0.693117064017317,65999,0.074544537605782,1142,0.874963174625023,7387
Stress-response,Resident M2,PLAU,IGF2R,0.055160864586897,17297,0.888307948649198,15401,0.0113954748163573,24228,0.729389002047215,12262
M2-SIGLEC8+,Stress-response,CD14,TLR1,0.0551676950897894,17991,0.863563752311324,22387,0.0113950758986201,24229,0.875970402160972,7357
normal_NMPR,Lipid-associated,C3,NRP1,0.0551676950897894,13899.3333333333,0.857106738096102,24229,0.0207614125727618,11741,0.94715629260867,5728
