cell,CytoTRACE2_Score,CytoTRACE2_Potency,scevan_group,response,cell_type
BD_immune02_363556,0.0667947292247143,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_430306,0.0208964845344621,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_168064,0.040435882582049,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_790283,0.156116397457082,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_842539,0.196637191278796,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_619650,0.0405193729009083,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_794462,0.0490660008577835,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_200484,0.112218686708646,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_600452,0.0476370143740677,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_670194,0.131968444428367,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_295023,0.0738391177386334,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_675622,0.0936289914815107,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_100732,0.0406567826701196,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_105374,0.134422114036368,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_786513,0.12072371424268,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_271388,0.0401518357985247,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_277424,0.102125500836739,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_180961,0.0877777104585387,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_83855,0.129322086812592,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_800352,0.131937156092132,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_707662,0.0456012856978909,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_328604,0.0786707168188887,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_369022,0.145819853004254,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_121536,0.132282154557833,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_173791,0.078849210282523,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_578005,0.086792562139787,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_155705,0.112116605681421,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_834876,0.140917496512157,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_444935,0.10586444698114,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_555298,0.117153910400381,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_716126,0.0929032608920557,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_321671,0.0978726674930706,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_143160,0.094828937540317,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_162143,0.0821913047561736,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_642494,0.129691882980678,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_13866,0.0169496144630491,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune02_571486,0.039907957205665,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune02_810346,0.103617295898647,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_427285,0.0449602484576384,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_458992,0.0495973669142344,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_401551,0.0292341508014711,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_13423,0.0991935342464062,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_179190,0.132056414812245,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_399843,0.0681213668587007,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_226574,0.0368267889120624,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_671107,0.0619620019096744,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_299189,0.110813257620995,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_34476,0.0723199112038667,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_505427,0.0704061948314363,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_29691,0.0852464683453441,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_692902,0.122219613856969,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_513053,0.0473950990560419,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_160660,0.0433394433284329,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_755957,0.123000933823975,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_196980,0.0876039222694073,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_364820,0.105453007801716,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_666214,0.041591818752156,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_459632,0.0615681542493779,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_30921,0.102108438052757,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_818585,0.0284515059868842,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_335965,0.0490507678870803,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune02_434151,0.0582536441940981,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_38291,0.0495716572735006,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_200787,0.0441085417292376,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_538017,0.175709510870312,Unipotent,,NMPR,Tumor_epithelial_AT2
BD_immune02_794734,0.0410940269948821,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_329174,0.0423058936653302,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_679749,0.0502460798098685,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_492247,0.040490748894517,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_566281,0.0612131424827873,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_319195,0.125848937907439,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_215688,0.0386342052416473,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune02_615347,0.0994242902108504,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune02_746610,0.0418165862446487,Differentiated,,NMPR,Tumor_epithelial_AT2
BD_immune03_3335,0.335417825787798,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_641120,0.437910534696503,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_698551,0.439102971072696,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_167147,0.429384018061101,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_800426,0.531991594315925,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_75258,0.614900590997706,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_675453,0.616777412978903,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_25130,0.569016107794653,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_522163,0.60896622213291,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_477890,0.601462344548531,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_650851,0.582728442117931,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_748968,0.486495450242901,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_156584,0.478020121053221,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_433327,0.463665462488322,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_75025,0.652796867939157,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_639848,0.501365659121004,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_826935,0.628639206136951,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_828252,0.561269567172561,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_729777,0.659635042046085,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_766555,0.595602290362057,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_272469,0.645604302289448,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_656489,0.641101062145135,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_690144,0.464218282084859,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_184086,0.652062862476408,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_701380,0.607175314342929,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_158016,0.642637860136187,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_36581,0.644467501921237,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_189314,0.54240779039388,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_715860,0.479545805741403,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_839739,0.49012959687589,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_433772,0.444978092376647,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_626125,0.550775658481081,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_570833,0.640098972774979,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_739370,0.588809917874761,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_171439,0.608657379277874,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_53055,0.600269955744626,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_417908,0.577634061698073,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_763414,0.525426110899054,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_406131,0.589589663551184,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_293417,0.650191058475179,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_533018,0.611677145904939,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_524375,0.616041389833929,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_549332,0.637958980296836,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_858105,0.619562330971892,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_225707,0.649587112203211,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_191446,0.623113483866628,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_243390,0.579339235323686,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_235756,0.456004406691068,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_795329,0.562130887641087,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_176164,0.540359448178272,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_720595,0.583292162260224,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_359594,0.516841145422378,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_496837,0.557573922226452,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_42199,0.640194283876395,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_129296,0.610206215202746,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_111892,0.603841607231389,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_254462,0.615592028016472,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_19479,0.610787306917199,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_102028,0.596601146276468,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_507453,0.582927981163656,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_754925,0.569098827530305,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_202811,0.598966031634269,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_5010,0.643821188359907,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_30499,0.451248250476417,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_466041,0.649850076618762,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_481375,0.608136679359877,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_760505,0.620062041035766,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_378383,0.527796863463688,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_229120,0.614491058226333,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_299571,0.490742191677265,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_795970,0.640013114484584,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_8645,0.62847258902361,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_774942,0.524189812434565,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_720319,0.46490592557409,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_213902,0.454203255813482,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_766788,0.539392389530853,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_718736,0.483429423767187,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_682803,0.634691715160651,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_152880,0.563164531649065,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_839808,0.629389327014255,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_400911,0.647842554488011,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_722995,0.548173001517422,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_637638,0.636046998395409,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_72396,0.655941510108618,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_782223,0.662610606721642,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_696126,0.651356233962716,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_592931,0.625251749678384,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_492992,0.552071138431457,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_317995,0.101474318514684,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
BD_immune03_525157,0.514707330188561,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_170978,0.574518982362629,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_789637,0.61569238169136,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_729828,0.643756196038263,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_477067,0.511994559391638,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_400474,0.55893823487829,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_110517,0.660308933659544,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_211657,0.46780950755082,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_612565,0.480025703156693,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_709503,0.593037396353859,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_22409,0.428555416808411,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_523217,0.645545514047553,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_45478,0.635270177847988,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_116393,0.55574861773821,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_86853,0.628947056014752,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_39021,0.654746630597444,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_775198,0.59953879798818,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_76497,0.522257549799347,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_313567,0.594000087539853,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_421629,0.613650730628485,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_596904,0.551802904489318,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_272116,0.614712239655075,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_371066,0.662373664030458,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_511504,0.637046480085918,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_583,0.655372524631395,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_151697,0.658278176320203,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_228470,0.642071725692489,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_518038,0.655168914882536,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_433481,0.58645460988259,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_433636,0.627800290812063,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_176798,0.52028463652405,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_477657,0.632972363843585,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_254107,0.61516148784031,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_7958,0.642527779140887,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_768533,0.626924814836121,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_279135,0.475426692498296,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_176424,0.647340490556835,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_775566,0.585873131242001,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_378237,0.659634486915137,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_357376,0.626829328350571,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_30189,0.589728043042148,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_716888,0.451206719050116,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_590688,0.634937695634272,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_610735,0.486206578876521,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_752555,0.600884954030369,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_589227,0.639626790863516,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_483187,0.561883126221065,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_834490,0.556654833321869,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_698745,0.600870897843798,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_496313,0.650411138029063,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_761442,0.616701399765202,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_271536,0.595173940532646,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_562294,0.652748222986993,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_865367,0.553206628137049,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_783278,0.555007665212517,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_99581,0.64620247803624,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_566809,0.649661907660496,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_704037,0.641973852655538,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_54915,0.455405270986525,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_815392,0.484858055004938,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_117409,0.476286350077172,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_21732,0.655281196811973,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_877845,0.616745898926037,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_546128,0.646576769044357,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_408890,0.656466417035394,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_613128,0.647954177521307,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_186757,0.521078624151672,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_756253,0.59136063324147,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_379009,0.651276066127438,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_78079,0.572081264063345,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_580559,0.430443915865791,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_814459,0.545056392991116,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_442949,0.59064889009961,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_544928,0.647573283373366,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_498977,0.520123667951818,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_398582,0.458655149311956,Oligopotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_160487,0.59832890901589,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_65650,0.602955068154343,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_600454,0.593566251648845,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_733769,0.573850906773285,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_88761,0.596342751700601,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_146489,0.565544197766108,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
BD_immune03_731730,0.640369823771648,Multipotent,tumor_MPR,MPR,Tumor_epithelial_basal
