source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
CD8.MAIT,Inflammatory Mono-derived,CCL5,CCR1,0.0180005328903932,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Inflammatory Mono-derived,CCL5,CCR1,0.010728620074011,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Inflammatory Mono-derived,CCL5,CCR1,0.0241592798778736,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Inflammatory Mono-derived,CCL5,CCR1,0.02412509551794,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Inflammatory Mono-derived,CCL5,CCR1,0.0193303227069975,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Inflammatory Mono-derived,CCL5,CCR1,0.00115678689687043,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Inflammatory Mono-derived,CCL5,CCR1,0.00267347485506082,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.CM,Lipid-associated,CCL5,CCR1,0.0185924109393065,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Lipid-associated,CCL5,CCR1,0.0204552696089189,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,Lipid-associated,CCL5,CCR1,0.0150557881611748,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Lipid-associated,CCL5,CCR1,0.00896264508190095,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Lipid-associated,CCL5,CCR1,0.0202277663793748,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Lipid-associated,CCL5,CCR1,0.0201990297972966,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Lipid-associated,CCL5,CCR1,0.0161716173981292,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Lipid-associated,CCL5,CCR1,0.000964838365791236,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Lipid-associated,CCL5,CCR1,0.00223042048849606,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.CM,Resident M2,CCL5,CCR1,0.0203132396693864,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Resident M2,CCL5,CCR1,0.0223445904492651,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,Resident M2,CCL5,CCR1,0.0164547714628149,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Resident M2,CCL5,CCR1,0.00980108769570244,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Resident M2,CCL5,CCR1,0.0220965482299086,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Resident M2,CCL5,CCR1,0.022065216552403,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Resident M2,CCL5,CCR1,0.0176724231775043,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Resident M2,CCL5,CCR1,0.00105589476080524,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Resident M2,CCL5,CCR1,0.00244062411294157,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.CM,Stress-response,CCL5,CCR1,0.0192798097238769,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Stress-response,CCL5,CCR1,0.0212100535330819,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,Stress-response,CCL5,CCR1,0.0156145112674784,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Stress-response,CCL5,CCR1,0.00929738495100245,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Stress-response,CCL5,CCR1,0.0209743353570446,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Stress-response,CCL5,CCR1,0.0209445608342359,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Stress-response,CCL5,CCR1,0.0167710440539649,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Stress-response,CCL5,CCR1,0.00100117523247429,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Stress-response,CCL5,CCR1,0.00231431014625881,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Classical Mono-derived,CCL3,CCR1,0.00186892154341686,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Classical Mono-derived,CCL3,CCR1,0.00183312986653428,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Classical Mono-derived,CCL3,CCR1,0.00364296726789619,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Classical Mono-derived,CCL3,CCR1,0.00237542739361717,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Classical Mono-derived,CCL3,CCR1,0.00291198372219208,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Classical Mono-derived,CCL3,CCR1,0.0147393149519123,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Classical Mono-derived,CCL3,CCR1,0.0099616564537418,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Classical Mono-derived,CCL3,CCR1,0.0102629772784693,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Classical Mono-derived,CCL3,CCR1,0.0129373191818735,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Classical Mono-derived,CCL3,CCR1,0.0194230374993231,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Classical Mono-derived,CCL3,CCR1,0.0107895864783437,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,IFN-stimulated,CCL3,CCR1,0.00192397380241505,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,IFN-stimulated,CCL3,CCR1,0.00188712981422185,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,IFN-stimulated,CCL3,CCR1,0.00375008072057389,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,IFN-stimulated,CCL3,CCR1,0.00244536308978024,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,IFN-stimulated,CCL3,CCR1,0.00299766887328904,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,IFN-stimulated,CCL3,CCR1,0.0151677253684868,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,IFN-stimulated,CCL3,CCR1,0.0102526453117073,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,IFN-stimulated,CCL3,CCR1,0.0105626740795806,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,IFN-stimulated,CCL3,CCR1,0.013314060872555,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,IFN-stimulated,CCL3,CCR1,0.0199848228372583,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,IFN-stimulated,CCL3,CCR1,0.0111044886502581,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Inflammatory Mono-derived,CCL3,CCR1,0.00167070842940929,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Inflammatory Mono-derived,CCL3,CCR1,0.00163870649553717,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Inflammatory Mono-derived,CCL3,CCR1,0.00325721732602579,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Inflammatory Mono-derived,CCL3,CCR1,0.00212360983546871,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Inflammatory Mono-derived,CCL3,CCR1,0.00260343460238677,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Inflammatory Mono-derived,CCL3,CCR1,0.0131941440624814,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Inflammatory Mono-derived,CCL3,CCR1,0.00891281239489426,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Inflammatory Mono-derived,CCL3,CCR1,0.00918270197423511,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Inflammatory Mono-derived,CCL3,CCR1,0.0115788373682831,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Inflammatory Mono-derived,CCL3,CCR1,0.0173955257177267,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Inflammatory Mono-derived,CCL3,CCR1,0.00965442128087097,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Lipid-associated,CCL3,CCR1,0.00139360259725785,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Lipid-associated,CCL3,CCR1,0.00136690127748456,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Lipid-associated,CCL3,CCR1,0.00271768743379238,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Lipid-associated,CCL3,CCR1,0.00177151849519809,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Lipid-associated,CCL3,CCR1,0.00217196218861339,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Lipid-associated,CCL3,CCR1,0.0110268573020533,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Lipid-associated,CCL3,CCR1,0.00744347791099117,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Lipid-associated,CCL3,CCR1,0.00766921875168883,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Lipid-associated,CCL3,CCR1,0.00967428170420533,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Lipid-associated,CCL3,CCR1,0.0145482890718904,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Lipid-associated,CCL3,CCR1,0.00806382254010672,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Resident M2,CCL3,CCR1,0.00152506174579599,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Resident M2,CCL3,CCR1,0.00149584545164943,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Resident M2,CCL3,CCR1,0.00297367615483045,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Resident M2,CCL3,CCR1,0.0019385574132853,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Resident M2,CCL3,CCR1,0.00237666959544946,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Resident M2,CCL3,CCR1,0.0120560548853069,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Resident M2,CCL3,CCR1,0.00814097203614235,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Resident M2,CCL3,CCR1,0.00838768725766367,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Resident M2,CCL3,CCR1,0.0105785862922039,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Resident M2,CCL3,CCR1,0.0159008768725093,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Resident M2,CCL3,CCR1,0.00881892982532629,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Stress-response,CCL3,CCR1,0.00144606382000953,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Stress-response,CCL3,CCR1,0.00141835877485546,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Stress-response,CCL3,CCR1,0.0028198521808006,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Stress-response,CCL3,CCR1,0.00183817991796145,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Stress-response,CCL3,CCR1,0.00225365810306844,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Stress-response,CCL3,CCR1,0.0114378022894272,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Stress-response,CCL3,CCR1,0.00772192150749842,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Stress-response,CCL3,CCR1,0.00795603911192056,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Stress-response,CCL3,CCR1,0.0100353308804887,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Stress-response,CCL3,CCR1,0.0150884673030332,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Stress-response,CCL3,CCR1,0.00836527624199136,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Classical Mono-derived,CCL3L1,CCR1,0.0021631043951731,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Classical Mono-derived,CCL3L1,CCR1,0.00232724130201375,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Classical Mono-derived,CCL3L1,CCR1,0.00135346000123226,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Classical Mono-derived,CCL3L1,CCR1,0.00245835706782777,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Classical Mono-derived,CCL3L1,CCR1,0.00771320951205717,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Classical Mono-derived,CCL3L1,CCR1,0.00267417878146007,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Classical Mono-derived,CCL3L1,CCR1,0.00263089515089444,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Classical Mono-derived,CCL3L1,CCR1,0.0111131209158551,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Classical Mono-derived,CCL3L1,CCR1,0.0133002891110519,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Classical Mono-derived,CCL3L1,CCR1,0.00202685271759552,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,IFN-stimulated,CCL3L1,CCR1,0.00222680297699025,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,IFN-stimulated,CCL3L1,CCR1,0.00239576174334619,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,IFN-stimulated,CCL3L1,CCR1,0.0013933496607855,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,IFN-stimulated,CCL3L1,CCR1,0.00253072812867046,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,IFN-stimulated,CCL3L1,CCR1,0.00793904590839962,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,IFN-stimulated,CCL3L1,CCR1,0.00275288583905654,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,IFN-stimulated,CCL3L1,CCR1,0.00270833173400338,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,IFN-stimulated,CCL3L1,CCR1,0.0114373565066354,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,IFN-stimulated,CCL3L1,CCR1,0.0136874541102558,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,IFN-stimulated,CCL3L1,CCR1,0.0020865473825565,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Inflammatory Mono-derived,CCL3L1,CCR1,0.00193375143507491,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Inflammatory Mono-derived,CCL3L1,CCR1,0.00208052126803483,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Inflammatory Mono-derived,CCL3L1,CCR1,0.00120984917620053,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Inflammatory Mono-derived,CCL3L1,CCR1,0.00219776755456691,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Inflammatory Mono-derived,CCL3L1,CCR1,0.00689945042569097,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Inflammatory Mono-derived,CCL3L1,CCR1,0.00239076667425302,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Inflammatory Mono-derived,CCL3L1,CCR1,0.00235205946718826,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Inflammatory Mono-derived,CCL3L1,CCR1,0.00994425905906787,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Inflammatory Mono-derived,CCL3L1,CCR1,0.011904153336054,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Inflammatory Mono-derived,CCL3L1,CCR1,0.0018119202269327,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Lipid-associated,CCL3L1,CCR1,0.00161308744892675,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Lipid-associated,CCL3L1,CCR1,0.00173556152264261,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Lipid-associated,CCL3L1,CCR1,0.001009104784158,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Lipid-associated,CCL3L1,CCR1,0.00183340356529161,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Lipid-associated,CCL3L1,CCR1,0.00576010255818737,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Lipid-associated,CCL3L1,CCR1,0.00199446966041893,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Lipid-associated,CCL3L1,CCR1,0.00196216599739818,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Lipid-associated,CCL3L1,CCR1,0.00830630906614881,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Lipid-associated,CCL3L1,CCR1,0.00994662625508697,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Lipid-associated,CCL3L1,CCR1,0.00151142828510256,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Resident M2,CCL3L1,CCR1,0.00176521410228894,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Resident M2,CCL3L1,CCR1,0.00189921645887145,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Resident M2,CCL3L1,CCR1,0.00110433419408927,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Resident M2,CCL3L1,CCR1,0.00200626598405009,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Resident M2,CCL3L1,CCR1,0.00630085667059431,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Resident M2,CCL3L1,CCR1,0.00218248498841726,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Resident M2,CCL3L1,CCR1,0.00214714266454035,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Resident M2,CCL3L1,CCR1,0.00908391517555458,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Resident M2,CCL3L1,CCR1,0.010876108698482,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Resident M2,CCL3L1,CCR1,0.00165398357388089,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Stress-response,CCL3L1,CCR1,0.00167379718095725,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Stress-response,CCL3L1,CCR1,0.0018008723421204,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Stress-response,CCL3L1,CCR1,0.00104710702516523,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Stress-response,CCL3L1,CCR1,0.00190238925669138,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Stress-response,CCL3L1,CCR1,0.00597595404286689,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Stress-response,CCL3L1,CCR1,0.00206950323954349,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Stress-response,CCL3L1,CCR1,0.00203598676557091,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Stress-response,CCL3L1,CCR1,0.00861674901109895,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Stress-response,CCL3L1,CCR1,0.010317733575993,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Stress-response,CCL3L1,CCR1,0.00156831800987275,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Classical Mono-derived,CCL8,CCR1,0.00136510476631474,0,CCL8_CCR1,CCL8 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,IFN-stimulated,CCL8,CCR1,0.00140533714160575,0,CCL8_CCR1,CCL8 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Inflammatory Mono-derived,CCL8,CCR1,0.00122025986647066,0,CCL8_CCR1,CCL8 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Lipid-associated,CCL8,CCR1,0.00101778983945883,0,CCL8_CCR1,CCL8 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
